Real_Hs,Predicted_Hs
1.1,0.83788455
1.1,0.84830123
1.1,0.8824956
1.1,0.87911105
1.1,0.8703258
1.0333333,0.8580527
0.9666666,0.8076875
0.9,0.750227
0.8333333,0.7163962
0.76666665,0.6679831
0.7,0.6189927
0.6666667,0.5638962
0.6333333,0.49978843
0.6,0.47330076
0.56666666,0.49460793
0.53333336,0.56971526
0.5,0.5763547
0.5,0.5547083
0.5,0.52383006
0.5,0.5155898
0.53333336,0.48922053
0.56666666,0.46219265
0.6,0.4246465
0.56666666,0.40462232
0.53333336,0.37674963
0.5,0.370102
0.46666664,0.3940837
0.43333334,0.36990508
0.4,0.3528171
0.36666667,0.33707047
0.33333334,0.303138
0.3,0.2885811
0.3,0.2769794
0.3,0.2873839
0.3,0.32589158
0.76666665,1.4857557
0.8333333,1.4737539
0.9,1.3850965
0.9666666,1.2745417
1.0333333,1.2962635
1.1,1.3373277
1.1666666,1.2846336
1.2333333,1.2213703
1.3,1.2657104
1.4333333,1.233943
1.5666667,1.1695998
1.6999999,1.1829954
1.7999998,1.2370777
1.8999997,1.3423529
2.0,1.4934562
2.1666665,1.6175151
2.333333,1.7377319
2.5,1.8717794
2.4,1.9548995
2.2999997,2.0511334
2.1999998,2.1387877
2.333333,2.2652092
2.4666667,2.3445444
2.6,2.3608582
2.6333334,2.3031542
2.6666667,2.2471373
2.7,2.2176502
2.7333333,2.2202241
2.7666667,2.2240427
2.8,2.2310822
2.7,2.2140427
2.6,2.1802342
2.5,2.1562977
2.333333,2.1036136
2.1666665,2.0152562
2.0,1.9461076
1.933333,1.8631879
1.8666664,1.7744917
1.7999998,1.6789045
1.7666665,1.6048969
1.7333332,1.547213
1.6999999,1.5326114
1.6333333,1.477819
1.5666667,1.4578456
1.5,1.4051113
1.4,1.3261168
1.3,1.2395155
1.2,1.1184433
1.1666666,1.0006152
1.1333333,0.87957644
1.1,0.78918314
1.0333333,0.71723217
0.9666666,0.6625333
0.9,0.6520933
0.8333333,0.65203995
0.76666665,0.65612173
0.7,0.715939
0.6666667,0.7878264
0.6333333,0.8939272
0.6,0.9260162
0.6,0.9295741
0.6,0.94271505
0.6,0.9126277
0.6666667,0.8469507
0.73333335,0.7995424
0.8,0.76443803
0.73333335,0.73272854
0.6666667,0.6675232
0.6,0.5915509
0.6333333,0.5319825
0.6666667,0.49479324
0.7,0.46863398
0.7,0.45224285
0.7,0.42853212
0.7,0.39344412
0.6666667,0.3622115
0.6333333,0.34530333
0.6,0.38496488
0.6333333,0.3727729
0.6666667,0.3200329
0.7,0.2836869
0.6333333,0.27708802
0.56666666,0.28694987
0.5,0.39055932
0.5,0.46468332
0.5,0.48927486
0.5,0.46519062
0.5,0.45585343
0.5,0.4074271
0.5,0.3949136
0.5,0.44538328
0.5,0.473823
0.5,0.41689226
0.46666664,0.41743246
0.43333334,0.43803564
0.4,0.5364635
0.4,0.6499884
0.4,0.6540931
0.4,0.66191345
0.43333334,0.8283214
0.46666664,1.0278145
0.5,1.0430053
1.6666666,1.6103159
1.6333333,1.544633
1.6,1.4732469
1.6666666,1.5748621
1.7333332,1.6819293
1.7999998,1.7859718
1.7666665,1.8144784
1.7333332,1.7702575
1.6999999,1.766767
1.6999999,1.6945591
1.6999999,1.6474242
1.6999999,1.6290348
1.8333331,1.5741568
1.9666667,1.5121595
2.1,1.5268832
2.1666665,1.6551116
2.233333,1.7139245
2.2999997,1.8932277
2.2999997,1.9980965
2.2999997,2.0496984
2.2999997,2.1277988
2.1999998,2.1866767
2.1,2.2109215
2.0,2.2354572
1.933333,2.2372048
1.8666664,2.1996121
1.7999998,2.1235616
1.7999998,1.9702598
1.7999998,1.8145981
1.7999998,1.773743
1.7999998,1.793613
1.7999998,1.885669
1.7999998,2.0328345
1.8666664,2.1034918
1.933333,1.9782982
2.0,1.9480448
2.0833333,2.0289912
2.1666665,2.0434704
2.2499998,2.0517595
2.333333,2.0281422
2.4166667,1.9571652
2.5,1.9071054
2.5333333,1.8779066
2.5666666,1.8860991
2.6,1.9163873
2.333333,1.930248
2.0666666,1.9248157
1.7999998,1.8154044
1.6333333,1.7168772
1.4666667,1.5783023
1.3,1.410495
1.2666667,1.2842075
1.2333333,1.2572446
1.2,1.1777549
1.1666666,1.1955811
1.1333333,1.2137095
1.1,1.2537625
1.1666666,1.2918363
1.2333333,1.3249305
1.3,1.3378427
1.3666667,1.3586376
1.4333333,1.3886925
1.5,1.3981682
1.5666667,1.4206071
1.6333333,1.4329189
1.6999999,1.4374988
1.7666665,1.4236294
1.8333331,1.4209343
1.8999997,1.4134802
1.8999997,1.3895034
1.8999997,1.3574512
1.8999997,1.3604658
1.8333331,1.361771
1.7666665,1.3529375
1.6999999,1.3504258
1.6333333,1.3517106
1.5666667,1.3539529
1.5,1.363025
1.4,1.3183168
1.3,1.2294497
1.2,1.1251639
1.1666666,1.0209788
1.1333333,0.9272459
1.1,0.81703
1.0666667,0.67131925
1.0333333,0.5436183
1.0,0.42343292
0.9333333,0.3171056
0.8666667,0.21981648
0.8,0.1694933
0.73333335,0.15204804
0.6666667,0.12042064
0.6,0.10912245
0.53333336,0.100696996
0.46666664,0.1138924
0.4,0.16295984
0.4,0.21671492
0.4,0.28667882
0.4,0.35826525
0.5,0.46458992
0.6,0.5240371
0.7,0.5552262
0.7,0.57470226
0.7,0.65718323
0.7,0.7599089
0.7,0.82925165
0.7,0.80437684
0.7,0.7161198
0.73333335,0.69836354
0.76666665,0.7481088
0.8,0.8699361
0.8,0.9801521
0.8,0.9986928
0.8,0.9324623
0.8666667,0.86097205
0.9333333,0.87262726
1.0,0.88941926
1.0333333,0.85353273
1.0666667,0.8058792
1.1,0.74533015
1.1,0.7515565
1.1,0.7656127
1.1,0.76633316
1.0666667,0.7685572
1.0333333,0.793613
1.0,0.71364653
0.9666666,0.6579562
0.9333333,0.644389
0.9,0.6293597
0.8333333,0.65174174
0.76666665,0.6631788
0.7,0.67857724
0.6666667,0.73386234
0.6333333,0.7484045
0.6,0.76351166
0.6333333,0.7610209
0.6666667,0.7223526
0.7,0.6611024
0.7,0.5953817
0.7,0.55675447
0.7,0.5385664
0.6666667,0.4833157
0.6333333,0.4221978
0.6,0.39997384
0.56666666,0.38718092
0.53333336,0.36405072
0.5,0.35277718
0.5,0.35898662
0.5,0.36910114
0.5,0.3767405
0.5,0.38860792
0.5,0.36644116
0.5,0.34483263
0.43333334,0.3548523
0.36666667,0.36348495
0.3,0.40908933
0.3,0.47474504
0.3,0.51606685
0.3,0.5315909
0.33333334,0.54066247
0.36666667,0.5473691
0.4,0.5260994
0.4,0.46969163
0.4,0.4523221
0.4,0.46680647
0.36666667,0.48383492
0.33333334,0.49174762
0.3,0.47157633
0.3,0.48408705
0.3,0.45262486
0.3,0.4325577
0.3,0.42926624
0.3,0.43183184
0.3,0.48396906
0.3,0.46562392
0.3,0.44484836
0.3,0.44613215
0.33333334,0.47629234
0.36666667,0.4844152
0.4,0.5079391
0.46666664,0.5523428
0.53333336,0.64342594
0.6,0.68495345
0.56666666,0.7418759
0.53333336,0.72768486
0.5,0.70228106
0.46666664,0.6822599
0.43333334,0.70013267
0.4,0.7053166
0.36666667,0.68244696
0.33333334,0.6359963
0.3,0.6579126
0.26666668,0.66969305
0.23333332,0.7121078
0.2,0.7269518
0.23333332,0.7261056
0.26666668,0.7430803
0.3,0.7884585
0.5,0.8441967
0.7,0.9001046
0.9,0.9485324
0.9,0.9723562
0.9,0.9772351
0.9,1.0056615
0.9333333,1.0330572
0.9666666,1.0721983
1.0,1.0932986
1.0333333,1.1155484
1.0666667,1.0983676
1.1,1.1006131
1.0333333,1.1164298
0.9666666,1.1177105
0.9,1.0956327
0.9,1.0434998
0.9,0.98427856
0.9,0.9554225
0.76666665,0.93582064
0.6333333,0.95088583
0.5,0.9547936
0.53333336,0.941449
0.56666666,0.91325754
0.6,0.8809773
0.6333333,0.841711
0.6666667,0.81473243
0.7,0.77825147
0.7,0.7744262
0.7,0.79741836
0.7,0.82999897
0.7,0.8502846
0.7,0.8736639
0.7,0.89922523
0.7,0.92158884
0.7,0.9373344
0.7,0.92347556
0.6666667,0.8785218
0.6333333,0.7993723
0.6,0.7155565
0.6,0.63930243
0.6,0.5866578
0.6,0.55539703
0.53333336,0.53867954
0.46666664,0.53468245
0.4,0.53909457
0.4,0.5486439
0.4,0.56481284
0.4,0.5706315
0.4,0.5577224
0.4,0.53031003
0.4,0.48767766
0.4,0.4561788
0.4,0.41686076
0.4,0.4225617
0.36666667,0.40911713
0.33333334,0.4251394
0.3,0.40315548
0.3,0.38941067
0.3,0.34673265
0.3,0.32677925
0.26666668,0.32120892
0.23333332,0.31348887
0.2,0.30853683
0.2,0.29344326
0.2,0.29182556
0.2,0.2891429
0.2,0.32280862
0.2,0.34525332
0.2,0.37121776
0.16666667,0.3771143
0.13333334,0.3979113
0.1,0.3919662
0.13333334,0.37355128
0.16666667,0.3563157
0.2,0.34158438
0.23333332,0.35686392
0.26666668,0.39574686
0.3,0.45648876
0.3,0.46587643
0.3,0.4964442
0.3,0.52698797
0.3,0.52727485
0.3,0.5337099
0.3,0.5316952
0.3,0.52762496
0.3,0.52929956
0.3,0.5436425
0.33333334,0.5388705
0.36666667,0.5362381
0.4,0.5131252
0.4,0.49068412
0.4,0.48051193
0.4,0.43675718
0.36666667,0.3999419
0.33333334,0.40146333
0.3,0.4020631
0.3,0.40674677
0.3,0.42160273
0.3,0.41277605
0.3,0.38433254
0.3,0.34463754
0.3,0.27575034
0.3,0.21814683
0.3,0.19524173
0.3,0.216074
0.33333334,0.27320516
0.36666667,0.31134394
0.4,0.28296834
0.36666667,0.25699654
0.33333334,0.23333113
0.3,0.24274054
0.3,0.26401186
0.3,0.27563912
0.3,0.30006748
0.33333334,0.31594625
0.36666667,0.3521436
0.4,0.3805727
0.36666667,0.40216732
0.33333334,0.39710125
0.3,0.3625608
0.3,0.32213813
0.3,0.28266504
0.3,0.25880066
0.3,0.23695925
0.3,0.21040809
0.3,0.19631083
0.26666668,0.19600968
0.23333332,0.21932955
0.2,0.25492576
0.2,0.303382
0.2,0.33927813
0.2,0.33396342
0.2,0.3198264
0.2,0.29329187
0.2,0.27392012
0.2,0.26042137
0.2,0.281762
0.2,0.3353863
0.2,0.3763464
0.2,0.38597482
0.2,0.39209795
0.2,0.3775923
0.2,0.35362473
0.2,0.3445222
0.2,0.33479786
0.2,0.31697375
0.2,0.28905684
0.2,0.25453487
0.2,0.2072498
0.2,0.19735466
0.2,0.19041428
0.2,0.21295732
0.2,0.1998313
0.2,0.17590567
0.2,0.16710693
0.2,0.15227187
0.2,0.15944152
0.2,0.16827929
0.2,0.18114068
0.2,0.17397067
0.2,0.18390185
0.2,0.22979979
0.23333332,0.28072712
0.26666668,0.3530051
0.3,0.40956613
0.3,0.47152478
0.3,0.5031994
0.3,0.49238232
0.3,0.4707247
0.3,0.462078
0.3,0.428614
0.3,0.3885461
0.3,0.33600733
0.3,0.3362276
0.3,0.3383755
0.3,0.36614925
0.3,0.3659752
0.3,0.3546372
0.3,0.36193728
0.3,0.3470561
0.3,0.3122968
0.3,0.25656256
0.3,0.21045732
0.3,0.20222554
0.3,0.2526798
0.3,0.27662715
0.26666668,0.32301992
0.23333332,0.35607097
0.2,0.38459876
0.2,0.3667358
0.2,0.39728677
0.2,0.44262293
0.26666668,0.4761349
0.33333334,0.46687976
0.4,0.43057767
0.36666667,0.39502364
0.33333334,0.37346387
0.3,0.3214005
0.3,0.28838643
0.3,0.26068774
0.3,0.26175237
0.26666668,0.2674837
0.23333332,0.30598518
0.2,0.33020008
0.2,0.388266
0.2,0.47075844
0.2,0.5042901
0.2,0.47230545
0.2,0.4817805
0.2,0.5046551
0.23333332,0.5442872
0.26666668,0.593478
0.3,0.59676653
0.3,0.6094864
0.3,0.6515258
0.3,0.6889674
0.3,0.7450663
0.3,0.78595704
0.3,0.7941446
0.36666667,0.77785134
0.43333334,0.74445546
0.5,0.72129744
0.53333336,0.69309497
0.56666666,0.70752436
0.6,0.7231078
0.6333333,0.7491512
0.6666667,0.745591
0.7,0.75223553
0.6333333,0.7446875
0.56666666,0.72361445
0.5,0.68344027
0.46666664,0.6313637
0.43333334,0.6023195
0.4,0.56820613
0.4,0.5272194
0.4,0.50660974
0.4,0.51703453
0.36666667,0.5120975
0.33333334,0.5118827
0.3,0.5169551
0.3,0.5162439
0.3,0.5106041
0.3,0.49901652
0.36666667,0.4911321
0.43333334,0.5031191
0.5,0.53714657
0.53333336,0.55580753
0.56666666,0.57418424
0.6,0.5696171
0.56666666,0.5552481
0.53333336,0.5272688
0.5,0.5089514
0.46666664,0.47333243
0.43333334,0.41743475
0.4,0.3650074
0.36666667,0.33055505
0.33333334,0.30711448
0.3,0.30792007
0.26666668,0.3258474
0.23333332,0.3477722
0.2,0.37025002
0.23333332,0.39317277
0.26666668,0.45123222
0.3,0.435576
0.3,0.40992045
0.3,0.37881392
0.3,0.33871374
0.3,0.3143738
0.3,0.32551396
0.3,0.36937833
0.3,0.406444
0.3,0.4391102
0.3,0.45267418
0.3,0.4712213
0.3,0.47016734
0.3,0.47215015
0.3,0.4741546
0.3,0.45466328
0.3,0.42964882
0.3,0.38506725
0.3,0.3872402
0.3,0.4123747
0.36666667,0.44478756
0.43333334,0.5233782
0.5,0.61820894
0.56666666,0.66839194
0.6333333,0.75538176
0.7,0.7599713
0.73333335,0.68662333
0.76666665,0.6151274
0.8,0.6369398
0.73333335,0.7300145
0.6666667,0.789286
0.6,0.90425813
0.56666666,0.9721423
0.53333336,1.0300536
0.5,1.009251
0.53333336,1.058936
0.56666666,1.1125313
0.6,1.1180192
0.8333333,1.1795844
1.0666667,1.2865537
1.3,1.3807983
1.3333334,1.50218
1.3666667,1.6149708
1.4,1.7146717
1.4666667,1.7848719
1.5333333,1.8622943
1.6,1.901329
1.6,1.9297518
1.6,1.9550658
1.6,1.9927623
1.7666665,1.989054
1.933333,1.93819
2.1,1.8874077
2.0666666,1.869727
2.0333333,1.858828
2.0,1.8700966
2.0333333,1.8534281
2.0666666,1.9114927
2.1,1.95987
2.333333,2.0459812
2.5666666,2.1488476
2.8,2.2315397
2.8333333,2.3213127
2.8666666,2.4140074
2.8999999,2.49765
2.8,2.534774
2.7,2.5787885
2.6,2.5875878
2.3666663,2.5735345
2.1333332,2.5289142
1.8999997,2.4714963
1.7999998,2.374449
1.6999999,2.226248
1.6,2.0998769
1.5666667,1.9389476
1.5333333,1.7770387
1.5,1.6280884
1.6,1.5279319
1.6999999,1.4470725
1.7999998,1.3978459
1.7666665,1.3780231
1.7333332,1.4056035
1.6999999,1.4532456
1.6,1.500185
1.5,1.537057
1.4,1.5215884
1.3333334,1.4967673
1.2666667,1.4509394
1.2,1.414137
1.1333333,1.366695
1.0666667,1.3232878
1.0,1.308859
0.8666667,1.2939427
0.73333335,1.293966
0.6,1.2863367
0.6333333,1.2662601
0.6666667,1.2432635
0.7,1.1713978
0.7,1.0992633
0.7,1.0311598
0.7,0.94204986
0.8,0.86335
0.9,0.8043347
1.0,0.7808714
0.9333333,0.76118445
0.8666667,0.7250592
0.8,0.69196445
0.73333335,0.6514777
0.6666667,0.5858059
0.6,0.52703315
0.56666666,0.48053578
0.53333336,0.4345518
0.5,0.39282337
0.46666664,0.36888188
0.43333334,0.37153354
0.4,0.39393404
0.4,0.44923112
0.4,0.5048732
0.4,0.5708413
0.4,0.6336006
0.4,0.6687953
0.4,0.68826103
0.43333334,0.711688
0.46666664,0.75816464
0.5,0.78403705
0.53333336,0.82884043
0.56666666,0.8802062
0.6,0.93791646
0.6,0.94633216
0.6,0.92182636
0.6,0.87651163
0.6,0.85944754
0.6,0.8806124
0.6,0.88539743
0.6333333,0.89783067
0.6666667,0.90953416
0.7,0.9298418
0.73333335,0.9516412
0.76666665,0.97677374
0.8,1.00147
0.73333335,1.0118052
0.6666667,1.0102277
0.6,1.0169064
0.56666666,1.0030755
0.53333336,0.9640466
0.5,0.8997698
0.53333336,0.8413573
0.56666666,0.7835827
0.6,0.7324885
0.6333333,0.71656966
0.6666667,0.6750367
0.7,0.616365
0.6666667,0.5665876
0.6333333,0.5038571
0.6,0.44935712
0.53333336,0.40622386
0.46666664,0.3280964
0.4,0.30952623
0.36666667,0.33643475
0.33333334,0.37882558
0.3,0.430212
0.3,0.4572518
0.3,0.4672735
0.3,0.45461378
0.3,0.43687117
0.3,0.4122353
0.3,0.3917948
0.26666668,0.36895922
0.23333332,0.3506859
0.2,0.36284924
0.2,0.39560145
0.2,0.43788043
0.2,0.46838453
0.26666668,0.505744
0.33333334,0.5543035
0.4,0.6060487
0.46666664,0.6554385
0.53333336,0.70258677
0.6,0.7573088
0.6333333,0.83187497
0.6666667,0.92874676
0.7,1.0048727
0.73333335,1.056946
0.76666665,1.0591958
0.8,1.0485824
0.8333333,1.0305405
0.8666667,1.0600905
0.9,1.084177
1.1,1.1194893
1.3,1.1546018
1.5,1.2128916
1.4333333,1.2520745
1.3666667,1.2538134
1.3,1.2677697
1.2333333,1.2879966
1.1666666,1.2678332
1.1,1.207552
1.0666667,1.1600515
1.0333333,1.1407377
1.0,1.0936545
0.9666666,0.99601793
0.9333333,0.9482335
0.9,0.90515614
0.8666667,0.811557
0.8333333,0.65472454
0.8,0.5303799
0.73333335,0.4476161
0.6666667,0.42314714
0.6,0.464974
0.56666666,0.529401
0.53333336,0.6012139
0.5,0.6142944
0.5,0.57909566
0.5,0.532119
0.5,0.48889643
0.5,0.44924837
0.5,0.46238685
0.5,0.4573733
0.5,0.4336539
0.5,0.40830892
0.5,0.36936495
0.5,0.34934434
0.5,0.32189038
0.5,0.2555819
0.6,0.2165346
0.7,0.18071847
0.8,0.17662682
0.73333335,0.17664874
0.6666667,0.17560673
0.6,0.1607423
0.53333336,0.13214089
0.46666664,0.10884677
0.4,0.10905233
0.36666667,0.10996107
0.33333334,0.11991284
0.3,0.13776948
0.3,0.14475054
0.3,0.1580708
0.3,0.1800549
0.3,0.19266237
0.3,0.20379654
0.3,0.21713157
0.26666668,0.21782915
0.23333332,0.22913724
0.2,0.23316559
0.23333332,0.2723383
0.26666668,0.31491268
0.3,0.34429032
0.43333334,0.372467
0.56666666,0.40600193
0.7,0.4621766
0.6333333,0.5293242
0.56666666,0.60845214
0.5,0.64676917
0.43333334,0.6614295
0.36666667,0.6459823
0.3,0.61076456
0.26666668,0.573041
0.23333332,0.5388188
0.2,0.52692735
0.2,0.53846604
0.2,0.56164944
0.2,0.5991541
0.23333332,0.65284485
0.26666668,0.69732076
0.3,0.7601085
0.3,0.8475963
0.3,0.9468039
0.3,1.039256
0.46666664,1.1253933
0.6333333,1.1932398
0.8,1.2916719
1.0333333,1.3712195
1.2666667,1.4755491
1.5,1.5616312
1.8333331,1.6631045
2.1666665,1.7916975
2.5,1.940557
2.7333333,2.0549312
2.9666665,2.164539
3.2,2.267642
3.0999997,2.4140866
2.9999998,2.5583768
2.8999999,2.716447
2.9666665,2.8236928
3.033333,2.863512
3.0999997,2.8575506
3.0666664,2.8466396
3.033333,2.8359833
2.9999998,2.8308477
2.8333333,2.8343968
2.6666667,2.8590133
2.5,2.852177
2.4666667,2.8469687
2.4333334,2.8462276
2.4,2.825173
2.4666667,2.8219254
2.5333333,2.8069868
2.6,2.7036457
2.5666666,2.6210215
2.5333333,2.5473576
2.5,2.4683762
2.6,2.4072514
2.7,2.400384
2.8,2.4329245
2.7333333,2.4397628
2.6666667,2.4474316
2.6,2.4396076
2.6,2.3508625
2.6,2.2875848
2.6,2.2170348
2.6,2.15492
2.6,2.1177075
2.6,2.2096372
2.7333333,2.2922134
2.8666666,2.3310237
2.9999998,2.3643038
2.9666665,2.45831
2.9333332,2.5700054
2.8999999,2.6513283
2.9999998,2.7482274
3.0999997,2.7993677
3.2,2.825038
3.0666664,2.855293
2.9333332,2.8850834
2.8,2.9082594
2.6333334,2.8721843
2.4666667,2.8321588
2.2999997,2.8257642
2.3666663,2.808372
2.4333334,2.8141537
2.5,2.845726
2.5,2.8761659
2.5,2.8802912
2.5,2.8716404
2.6,2.865367
2.7,2.8143926
2.8,2.8058174
2.6333334,2.7792203
2.4666667,2.7223206
2.2999997,2.6210403
2.233333,2.456519
2.1666665,2.280163
2.1,2.1601472
2.0,2.0735726
1.8999997,2.04874
1.7999998,2.0101426
1.7333332,1.9818877
1.6666666,1.975986
1.6,1.9526128
1.6,1.8995436
1.6,1.8645211
1.6,1.8123701
1.5333333,1.7705982
1.4666667,1.7768524
1.4,1.7561425
1.4,1.7298454
1.4,1.6784811
1.4,1.6127129
1.3666667,1.5535192
1.3333334,1.473579
1.3,1.4241428
1.3333334,1.3819988
1.3666667,1.3506367
1.4,1.3199586
1.3333334,1.2697849
1.2666667,1.2017865
1.2,1.1793605
1.1666666,1.1671586
1.1333333,1.167365
1.1,1.1123508
1.0666667,1.0836085
1.0333333,1.0753717
1.0,1.0675527
0.9333333,1.0186747
0.8666667,0.9430178
0.8,0.8505548
0.73333335,0.74379116
0.6666667,0.6309097
0.6,0.5218692
0.6,0.41166416
0.6,0.31850773
0.6,0.24271321
0.6333333,0.19985902
0.6666667,0.17438082
0.7,0.17040835
0.6666667,0.16850542
0.6333333,0.17111008
0.6,0.16959925
0.56666666,0.154672
0.53333336,0.15064807
0.5,0.16232564
0.46666664,0.19931684
0.43333334,0.25208005
0.4,0.3205687
0.4,0.37770888
0.4,0.43372124
0.4,0.48356247
0.36666667,0.4892149
0.33333334,0.51352537
0.3,0.5433004
0.33333334,0.55982894
0.36666667,0.59802485
0.4,0.6715044
0.5,0.75066364
0.6,0.8542775
0.7,0.87892896
0.7,0.86727184
0.7,0.90505767
0.7,0.9635125
0.9333333,1.053657
1.1666666,1.1783335
1.4,1.2865564
1.4666667,1.3827003
1.5333333,1.4349774
1.6,1.4723934
1.5333333,1.4845657
1.4666667,1.49992
1.4,1.4804238
1.4,1.4680983
1.4,1.4532421
1.4,1.5501578
1.4666667,1.6025788
1.5333333,1.6036952
1.6,1.6438034
1.7333332,1.6549375
1.8666664,1.657184
2.0,1.5769205
2.0,1.5048003
2.0,1.373448
2.0,1.1963739
1.8999997,1.122651
1.7999998,1.0790488
1.6999999,1.1091982
1.7666665,1.1203377
1.8333331,1.1457924
1.8999997,1.1588323
1.933333,1.1529804
1.9666667,1.1369848
2.0,1.0939468
1.9666667,1.0234464
1.933333,0.94630426
1.8999997,0.87905693
1.6999999,0.85018295
1.5,0.8016163
1.3,0.7331035
1.2666667,0.66489935
1.2333333,0.596449
1.2,0.542564
1.1666666,0.5184326
1.1333333,0.48376146
1.1,0.41537675
1.0333333,0.3563278
0.9666666,0.2788819
0.9,0.25601712
0.8333333,0.24526823
0.76666665,0.25020137
0.7,0.21305226
0.6666667,0.17424005
0.6333333,0.1377335
0.6,0.13384767
0.56666666,0.16737549
0.53333336,0.19674589
0.5,0.22988324
0.46666664,0.3056208
0.43333334,0.346932
0.4,0.40014735
0.36666667,0.44690314
0.33333334,0.5291734
0.3,0.5734623
0.33333334,0.5903558
0.36666667,0.6068834
0.4,0.5959552
0.4,0.5765042
0.4,0.54345375
0.4,0.48796046
0.36666667,0.44563586
0.33333334,0.4131735
0.3,0.3884088
0.3,0.3739053
0.3,0.36368835
0.3,0.33697858
0.33333334,0.31114018
0.36666667,0.3010366
0.4,0.31061664
0.43333334,0.3036299
0.46666664,0.2936995
0.5,0.27244663
0.5,0.23835112
0.5,0.25917575
0.5,0.2860765
0.5,0.27026486
0.5,0.23911566
0.5,0.21170333
0.5,0.19374904
0.5,0.20193425
0.5,0.24374661
0.5,0.28778508
0.5,0.33654562
0.5,0.3798652
0.46666664,0.4294937
0.43333334,0.4653694
0.4,0.49303418
0.43333334,0.51873934
0.46666664,0.52265
0.5,0.5194861
0.46666664,0.5074046
0.43333334,0.49658352
0.4,0.4802998
0.36666667,0.46870244
0.33333334,0.44730926
0.3,0.43043596
0.3,0.3918567
0.3,0.38469738
0.3,0.36573625
0.3,0.33851057
0.3,0.33223164
0.3,0.32357776
0.3,0.31098938
0.3,0.29549038
0.3,0.28327978
0.3,0.26457104
0.3,0.2697494
0.3,0.32374308
0.26666668,0.36204973
0.23333332,0.41424695
0.2,0.4294768
0.23333332,0.40250397
0.26666668,0.37449077
0.3,0.3753372
0.26666668,0.39834923
0.23333332,0.39871535
0.2,0.370812
0.2,0.33628693
0.2,0.2954557
0.2,0.26215616
0.2,0.23052168
0.2,0.24295966
0.2,0.23888536
0.2,0.21772732
0.2,0.20556495
0.2,0.20825022
0.2,0.22288592
0.2,0.26612884
0.2,0.30489215
0.23333332,0.33539522
0.26666668,0.369475
0.3,0.417876
0.36666667,0.46831933
0.43333334,0.5224209
0.5,0.572079
0.56666666,0.60724175
0.6333333,0.62392783
0.7,0.65763
0.7,0.68358564
0.7,0.6811204
0.7,0.67669404
0.73333335,0.64092004
0.76666665,0.61908334
0.8,0.6240135
0.76666665,0.6380502
0.73333335,0.6739103
0.7,0.6904732
0.6666667,0.7017752
0.6333333,0.7147231
0.6,0.7271913
0.56666666,0.70239246
0.53333336,0.6761957
0.5,0.6538816
0.5,0.62984216
0.5,0.65241927
0.5,0.6960075
0.53333336,0.76173925
0.56666666,0.831222
0.6,0.92118216
0.6,0.9384834
0.6,0.90903336
0.6,0.9125277
0.56666666,0.9129837
0.53333336,0.9048531
0.5,0.88737327
0.5,0.8676826
